POWER_3,POWER_4,POWER_5,POWER_6,POWER_7,ACTUAL_PRICE,DATE
217.84628296341907,218.26655305696477,218.23662698935004,218.20533330204944,218.17217555093976,217.65,2000-12-21
220.09814332663336,219.7755593570182,219.80152117682155,219.8283360905698,219.85577771042153,216.25,2000-12-22
218.2430206999743,218.03405323368497,218.0544760993689,218.07530488114753,218.0960984991998,215.35,2000-12-26
217.8594748004798,217.92488898269949,217.92673846242542,217.9274975774597,217.9273414251138,218.25,2000-12-27
217.77941031345654,218.077324346159,218.06206456533982,218.04512133111803,218.02642319008828,220.05,2000-12-28
218.73239341133012,218.55322702985723,218.56701432775662,218.58188517098733,218.5976753715322,222.8,2000-12-29
219.61431516526682,219.6218815284119,219.62989371475487,219.63852888250403,219.647836258089,222.25,2001-01-01
221.58904096544757,221.62827511244996,221.63404496379485,221.63975433618975,221.64551381001718,224.0,2001-01-02
221.29079875088246,221.39576794409732,221.4035354844773,221.41102389995876,221.41832934818973,225.85,2001-01-03
222.7483254761064,222.78499927881785,222.7907915583246,222.79627112115554,222.8014772602335,225.35,2001-01-04
224.67957655234204,224.6423848593804,224.64350220038978,224.64494828679392,224.646644144541,228.6,2001-01-05
224.32795257002726,224.31913711788366,224.320380133669,224.32212161894276,224.32432461786505,230.15,2001-01-08
227.8697765733814,227.92814674136025,227.90855040582937,227.88958900805073,227.8713352615557,235.75,2001-01-09
229.10760550282794,228.8780807823423,228.8508553982756,228.82575663474563,228.80288533293037,225.4,2001-01-10
235.16558324506514,234.93519014579942,234.8921732233175,234.84856714307898,234.80467956847497,228.9,2001-01-11
224.9756268361889,224.9729546718936,224.97494172141978,224.97947932688203,224.9864876889451,237.3,2001-01-12
228.59467272854636,228.74231260344823,228.7122849674579,228.68330236522615,228.6555902903683,249.0,2001-01-15
237.42786999035798,237.5145605370999,237.49553089786696,237.4734829135482,237.44849917014585,250.0,2001-01-16
247.93015423058023,247.89016848796018,247.89671922152138,247.90512541060298,247.91545763126055,249.15,2001-01-17
248.79815968400817,248.83250670693815,248.81861591470988,248.8059461878488,248.7944368312178,249.9,2001-01-18
248.51111747679988,248.48606550788827,248.4931429055241,248.50195674852944,248.51241468366675,251.75,2001-01-19
248.8025611214889,248.80207647581983,248.80217170060916,248.80360752843504,248.806396574572,248.05,2001-01-22
250.20696208255595,250.1256887796735,250.04202681163088,249.9571065056483,249.87125837750716,249.65,2001-01-23
247.31215260264253,247.2442670239907,247.2832692061843,247.32399633081434,247.3662956735219,249.4,2001-01-24
248.87281857986727,248.86583058622273,248.8682317964267,248.87242515183107,248.8784012823338,249.6,2001-01-25
248.1675807728684,248.08889901835937,248.0949497178699,248.10293898127247,248.11264561742473,245.3,2001-01-29
248.7364001270089,248.7798223442369,248.77251024143698,248.76603933012302,248.76052888222648,249.4,2001-01-30
244.90379916410438,244.4411115496914,244.48566420644784,244.53133289748894,244.5779129379598,253.9,2001-01-31
248.69463190715305,248.6333887110377,248.64946223605511,248.6668458553047,248.68542542550836,251.2,2001-02-01
252.86756373676508,253.05748675972427,252.93669394023482,252.8142527473534,252.69073342897116,252.25,2001-02-02
252.04995735540757,252.13899873684568,252.1267355300406,252.11576783545388,252.10637479489696,264.0,2001-02-05
252.46567904750464,252.77895713834369,252.82892999217438,252.87879203245393,252.92831765890878,259.5,2001-02-06
257.7213966721929,257.54706917094063,257.52809586800277,257.51782362021845,257.51616785992456,251.3,2001-02-07
256.79835440549596,256.80182217017045,256.8003608005806,256.79118741686943,256.77299373093865,258.3,2001-02-08
252.74884473850034,253.09487861760135,253.12411362688908,253.1503756298357,253.17338382187359,272.15,2001-02-09
258.7232698828984,258.77108554500364,258.7860761630179,258.9204245376459,258.8852271627393,262.5,2001-02-12
261.76151900008335,262.0820606023026,262.0725733601439,261.8695183798445,261.91811703639087,259.2,2001-02-13
261.23571239607736,261.38197642061823,261.41068941413573,261.8356450301508,261.77842200959094,264.5,2001-02-14
259.37857669349887,259.4480697284225,259.4711648242185,259.5741847389145,259.54986883266247,261.15,2001-02-15
261.2167225204348,261.0254611851615,261.01941016995625,261.253802634983,261.1982471229039,253.8,2001-02-16
259.93227752169787,259.8671402560203,259.8710089027045,259.9310578118075,259.89402611180685,256.8,2001-02-19
254.82514703150082,254.7875690971032,254.79485730923216,254.72355124829846,254.7445366840966,250.8,2001-02-20
256.9471571781414,256.81509042197285,256.8249504807827,256.79242344493105,256.7937819525396,250.3,2001-02-21
252.23080365791702,252.2622763381023,252.26225239326095,252.16153581062463,252.18646901566808,251.5,2001-02-22
251.56725540832667,251.5974861764089,251.5936121076511,251.4711401991808,251.49055219536422,247.4,2001-02-23
252.63481466426265,252.6447300085165,252.64514643253028,252.5214720164222,252.5412126101437,250.0,2001-02-26
248.95233756955122,248.9143963584172,248.90786089132882,248.8991175953397,248.90388741656943,250.4,2001-02-27
251.47530562913607,251.47895618004668,251.47781686528378,251.45354421137017,251.46948102970464,256.55,2001-02-28
252.08491986046647,252.04585400024916,252.0427589115684,252.02337659283785,252.04696477307243,264.95,2001-03-01
257.0398946622331,257.319357655917,257.3120063293268,257.35218442110636,257.3788935847533,264.6,2001-03-02
261.24515718633984,261.48579985084507,261.4889437617337,261.0939644081882,261.02194025248536,257.25,2001-03-05
261.12791901529135,261.37982159358216,261.3819608856611,260.9894302838002,260.92110578962456,257.4,2001-03-07
257.54099322424463,257.8243491759604,257.81206730222584,257.89982226406573,257.9354064206964,262.25,2001-03-08
257.40241566599525,257.46027162499104,257.4513769517432,257.5481146392267,257.5855647545395,252.65,2001-03-09
259.93909685513336,259.96579744239716,259.9508504912935,259.72513543749665,259.6923666070725,250.2,2001-03-12
252.9608975948836,252.94818120130913,252.94119925037512,252.84877749255975,252.8762708506565,221.15,2001-03-13
250.9844116497062,250.6388829399948,250.63045697426242,250.67602150553284,250.68675848880048,243.9,2001-03-14
